ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,bid_wall_half_life_ms,ask_wall_half_life_ms,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771600468271,66928.50,0.1494,-0.265810,-14.8856,999474.06,3865141.98,-0.589084,315881.44,18.50,886219.25,7.50,97670.24,901803.82,0.00,0.00,0.00,1619756.23,2245385.75,0.00,0.00,0.00,0,519,34,5580.51,34970.55,-0.724766,0,0,0,1,0,0
1771600468830,66928.50,0.1494,-0.265143,-14.8499,3177765.83,729558.56,0.626569,565428.23,15.50,150176.85,18.50,924561.43,2253204.40,0.00,0.00,0.00,92604.65,636953.91,0.00,0.00,0.00,534,546,34,5566.46,35831.24,-0.731074,0,0,1,0,0,0
1771600469344,66930.50,0.1494,-0.263964,-14.7868,4569795.23,1849941.29,0.423671,978495.29,1.50,972095.92,19.50,2700657.09,1869138.14,0.00,0.00,0.00,6797.55,1843143.74,0.00,0.00,0.00,0,0,29,8589.79,42965.26,-0.666772,0,0,1,0,0,0
1771600469873,66930.50,0.1494,-0.262951,-14.7325,4162550.37,1688359.52,0.422873,1101674.49,0.50,892612.88,19.50,2371546.31,1791004.07,0.00,0.00,0.00,6775.46,1681584.05,0.00,0.00,0.00,529,529,29,4477.00,74092.47,-0.886037,0,0,1,0,0,0
1771600470473,66930.50,0.1494,-0.261196,-14.6384,2407173.71,1737061.94,0.161697,672275.71,0.50,892612.88,19.50,1154024.26,1253149.45,0.00,0.00,0.00,8693.39,1728368.55,0.00,0.00,0.00,1129,1129,24,6165.67,44482.19,-0.756528,0,0,1,0,0,0
1771600471060,66938.50,0.1494,-0.257907,-14.4618,1279063.31,3964783.51,-0.512166,678695.63,8.50,1002111.62,11.50,833550.50,445512.81,0.00,0.00,0.00,1588051.26,2376732.25,0.00,0.00,0.00,1716,1716,53,189330.92,47967.91,0.595717,0,0,0,1,0,0
1771600471607,66938.50,0.1494,-0.254341,-14.2701,592696.39,5618767.42,-0.809160,120923.50,20.50,976830.12,0.50,355739.70,236956.69,0.00,0.00,0.00,3356835.96,2261931.46,0.00,0.00,0.00,1643,1686,60,189320.88,70525.63,0.457175,0,1,0,1,0,1
1771600472174,66937.00,0.5976,-0.250664,-14.0720,602068.67,4819865.94,-0.777914,307262.49,24.00,1422002.58,2.00,24099.33,577969.34,0.00,0.00,0.00,2683227.78,2136638.16,0.00,0.00,0.00,534,1686,61,189171.43,88644.14,0.361849,0,1,0,1,0,1
1771600472691,66935.50,0.1494,-0.246875,-13.8676,42058.54,9807192.83,-0.991460,27390.99,20.50,3589720.78,0.50,4560.45,37498.09,0.00,0.00,0.00,7008721.74,2798471.10,0.00,0.00,0.00,546,519,55,189249.08,49648.71,0.584352,0,1,0,1,0,1
1771600473303,66919.50,0.4483,-0.244595,-13.7444,588707.58,15466096.75,-0.926663,192091.59,21.50,6830350.98,14.50,25735.91,562971.67,0.00,0.00,0.00,3402238.90,12063857.85,0.00,0.00,0.00,0,565,81,254479.88,63295.91,0.601632,0,1,0,1,0,1
1771600473775,66916.00,0.5978,-0.242403,-13.6258,401329.55,14894229.99,-0.947523,147658.33,16.00,7712221.35,3.00,8928.45,392401.10,0.00,0.00,0.00,11309405.59,3584824.39,0.00,0.00,0.00,2146,0,85,254368.10,63615.10,0.599884,0,0,0,1,0,0
1771600474306,66910.50,0.1495,-0.240565,-13.5263,173574.89,13348411.66,-0.974327,53985.74,14.50,3399362.50,0.50,24804.68,148770.21,0.00,0.00,0.00,10950170.36,2398241.31,0.00,0.00,0.00,0,0,67,71018.13,62606.45,0.062950,0,0,0,1,0,0
1771600474827,66910.50,0.1495,-0.239023,-13.4428,1359095.51,4716917.64,-0.552636,304605.04,15.50,1825031.65,0.50,255617.49,1103478.02,0.00,0.00,0.00,3090906.65,1626010.99,0.00,0.00,0.00,0,521,55,71018.13,24195.49,0.491764,0,0,0,1,0,0
1771600475394,66908.50,0.1495,-0.237383,-13.3539,851429.40,8545266.11,-0.818781,193929.94,19.50,2562566.53,0.50,94601.46,756827.93,0.00,0.00,0.00,6784385.67,1760880.43,0.00,0.00,0.00,0,0,58,67037.93,21825.11,0.508792,0,0,0,1,0,0
1771600475978,66896.50,0.1495,-0.236876,-13.3263,2971326.17,12309031.87,-0.611092,568907.57,10.50,1978079.49,11.50,836188.68,2135137.50,0.00,0.00,0.00,5700693.22,6608338.64,0.00,0.00,0.00,0,0,110,67242.64,68183.07,-0.006944,0,0,0,1,0,0
1771600476491,66896.50,0.1495,-0.236875,-13.3263,2422135.16,3244600.14,-0.145139,343727.05,19.50,656095.55,18.50,886381.74,1535753.42,0.00,0.00,0.00,1046001.65,2198598.49,0.00,0.00,0.00,513,521,83,514.49,59770.30,-0.982931,0,0,0,1,0,0
1771600477014,66897.50,0.1495,-0.236832,-13.3240,3003056.03,2365687.83,0.118718,398615.93,13.50,557553.05,21.50,1081224.49,1921831.54,0.00,0.00,0.00,45445.88,2229577.34,90664.60,0.00,0.00,1036,531,68,2890.00,56974.05,-0.903448,1,0,0,0,0,0
1771600477565,66899.50,0.1495,-0.236243,-13.2920,956887.49,6613623.70,-0.747207,200971.63,1.50,894604.73,13.50,457881.19,499006.30,0.00,0.00,0.00,1706179.91,4907443.78,0.00,0.00,0.00,472,521,70,2910.07,56974.05,-0.902810,0,0,0,1,0,0
1771600478107,66893.00,2.0929,-0.236066,-13.2824,2955917.28,6380154.54,-0.366775,622234.88,26.00,855067.71,18.00,32867.90,2282643.79,640405.59,0.00,0.00,1282709.90,4165436.65,932008.00,0.00,0.00,0,1088,108,12854.75,206936.32,-0.883028,0,1,0,1,0,1
1771600478707,66884.50,0.1495,-0.236508,-13.3064,1342886.97,6552203.12,-0.659817,203766.11,18.50,1209125.17,14.50,170072.55,1172814.42,0.00,0.00,0.00,2191191.58,4361011.54,0.00,0.00,0.00,0,513,115,14799.77,226821.41,-0.877496,0,0,0,1,0,0
1771600479294,66883.50,0.1495,-0.237054,-13.3360,674157.87,16791823.68,-0.922803,185343.09,18.50,9764191.83,0.50,89609.58,584548.29,0.00,0.00,0.00,12672259.49,4119564.19,0.00,0.00,0.00,0,0,63,14357.53,174910.41,-0.848284,0,0,0,1,0,0
1771600479926,66880.50,0.1495,-0.238385,-13.4082,191682.62,11001625.74,-0.965750,80728.64,19.50,3012070.11,3.50,19382.86,172299.77,0.00,0.00,0.00,8992020.74,2009605.00,0.00,0.00,0.00,0,632,71,12038.86,181598.45,-0.875656,0,0,0,1,0,0
1771600480533,66875.50,0.1495,-0.246543,-13.8497,316694.57,15136410.37,-0.959012,123282.81,17.50,2821856.23,0.50,5440.63,311253.94,0.00,0.00,0.00,12801636.68,2334773.69,0.00,0.00,0.00,0,0,87,12068.28,198016.13,-0.885110,0,0,0,1,0,0
1771600481094,66861.50,4.3373,-0.256162,-14.3681,2307144.51,10701330.40,-0.645286,557508.88,30.50,4138137.08,14.50,0.00,789693.14,1517451.36,0.00,0.00,0.00,8091223.20,2610107.20,0.00,0.00,0,561,173,8791.13,407815.93,-0.957797,0,1,0,1,0,1
1771600481640,66849.50,0.1496,-0.266511,-14.9231,2829623.66,3700785.45,-0.133401,640066.55,18.50,876078.19,19.50,731661.15,2097962.51,0.00,0.00,0.00,846448.69,2854336.76,0.00,0.00,0.00,546,0,161,9213.27,267493.89,-0.933408,0,0,0,1,0,0
1771600482163,66849.50,0.1496,-0.276564,-15.4595,2034173.56,1933376.82,0.025405,288459.25,16.50,444308.22,23.50,842647.88,1191525.68,0.00,0.00,0.00,101107.79,1832269.04,0.00,0.00,0.00,523,0,157,9201.23,267446.40,-0.933481,1,0,0,0,0,0
1771600482763,66849.50,0.1496,-0.286442,-15.9839,1430926.80,1645292.95,-0.069685,297452.98,19.50,589927.84,10.50,211820.74,1219106.06,0.00,0.00,0.00,87630.65,1557662.31,0.00,0.00,0.00,0,1123,159,9104.25,274751.66,-0.935853,0,0,0,0,0,0
1771600483351,66843.50,0.1496,-0.297046,-16.5438,994850.44,16773959.60,-0.888023,300077.37,20.50,4467576.16,5.50,91745.79,903104.65,0.00,0.00,0.00,13606693.64,3167265.96,0.00,0.00,0.00,0,0,153,9106.91,255284.24,-0.931110,0,1,0,1,0,1
1771600483860,66843.50,0.1496,-0.309691,-17.2073,2479052.27,1029610.32,0.413104,889685.17,15.50,476895.22,15.50,465529.92,2013522.35,0.00,0.00,0.00,354672.07,674938.25,0.00,0.00,0.00,0,523,155,2823.04,258276.14,-0.978376,0,0,1,0,0,0
1771600484399,66844.50,0.1496,-0.320201,-17.7551,4687577.98,6321.88,0.997306,1697553.52,1.50,4877.06,19.50,3360125.87,1327452.11,0.00,0.00,0.00,286.78,6035.10,0.00,0.00,0.00,1069,523,69,2813.01,48476.33,-0.890308,0,0,1,0,0,0
1771600484937,66856.50,0.1496,-0.327777,-18.1479,5366247.82,1256780.34,0.620482,1379444.84,11.50,316615.30,11.50,2059739.14,3306508.68,0.00,0.00,0.00,213.29,1256567.06,0.00,0.00,0.00,600,523,85,965.29,395770.44,-0.995134,0,0,1,0,0,0
1771600485471,66865.50,0.1496,-0.333998,-18.4692,1667170.16,6082286.64,-0.569732,169058.33,6.50,903637.60,8.50,1329230.81,330967.94,6971.41,0.00,0.00,4004959.81,2077326.84,0.00,0.00,0.00,0,534,105,123523.71,396554.65,-0.524980,0,0,0,1,0,0
1771600486133,66843.50,0.1496,-0.342529,-18.9078,1688483.97,10885115.24,-0.731424,391200.60,12.50,1226545.66,17.50,460059.54,1228424.43,0.00,0.00,0.00,1427843.42,9457271.81,0.00,0.00,0.00,1069,588,168,123776.38,734072.89,-0.711426,0,0,0,1,0,0
1771600486539,66843.50,0.1496,-0.352018,-19.3930,2444785.29,4740420.65,-0.319495,372052.20,18.50,1009318.20,22.50,494632.42,1950152.87,0.00,0.00,0.00,528023.85,4212396.80,0.00,0.00,0.00,538,523,159,123849.91,730720.02,-0.710147,1,0,0,1,0,0
1771600487148,66843.50,0.1496,-0.361224,-19.8609,3166135.96,642236.37,0.662724,724138.29,0.50,259312.10,19.50,1780107.84,1386028.12,0.00,0.00,0.00,102108.51,540127.86,0.00,0.00,0.00,1069,523,157,123461.54,727839.75,-0.709946,0,0,1,0,0,0
1771600487595,66853.50,0.1496,-0.369024,-20.2553,4299536.58,3214655.39,0.144378,1057485.67,10.50,1233405.78,16.50,2264306.34,2035230.25,0.00,0.00,0.00,368501.27,2846154.12,0.00,0.00,0.00,1069,600,120,126905.76,346024.82,-0.463322,0,0,1,0,0,0
1771600488191,66853.50,0.1496,-0.376567,-20.6347,953945.03,6009576.43,-0.726016,175758.85,22.50,949116.06,12.50,69765.06,571889.44,312290.53,0.00,0.00,2198252.89,3811323.54,0.00,0.00,0.00,1069,523,123,126873.67,344300.60,-0.461458,0,1,0,1,0,1
1771600488634,66852.50,0.4487,-0.383954,-21.0045,2975314.21,4959109.22,-0.250024,585726.42,19.50,1053643.00,13.50,5981.93,2337256.90,632075.38,0.00,0.00,1525882.62,3433226.60,0.00,0.00,0.00,1123,523,114,5435.05,470062.89,-0.977140,0,0,0,1,0,0
1771600489186,66845.00,1.1968,-0.391927,-21.4016,3781353.33,519018.81,0.758617,647791.56,4.00,197590.37,21.00,939763.07,2841590.26,0.00,0.00,0.00,159358.77,359660.04,0.00,0.00,0.00,552,523,65,5165.00,464291.62,-0.977996,1,0,1,0,0,0
1771600489718,66850.00,0.5984,-0.399069,-21.7554,3834372.38,804140.15,0.653277,1038704.28,2.00,164656.64,17.00,1510231.89,2324140.49,0.00,0.00,0.00,12122.68,792017.46,0.00,0.00,0.00,534,523,69,5223.17,472094.12,-0.978114,0,0,1,0,0,0
1771600490262,66857.50,0.1496,-0.405112,-22.0535,2183664.84,4300479.95,-0.326460,537840.36,6.50,965376.14,7.50,1668578.39,515086.45,0.00,0.00,0.00,2043280.81,2257199.14,0.00,0.00,0.00,596,523,80,5420.40,472108.17,-0.977298,0,0,0,1,0,0
1771600490764,66857.50,0.1496,-0.411258,-22.3553,312652.02,5384451.66,-0.890242,136274.70,18.50,894749.99,7.50,71943.50,240708.52,0.00,0.00,0.00,2660609.19,2723842.46,0.00,0.00,0.00,1188,523,68,1560.37,491808.26,-0.993675,0,0,0,1,0,0
1771600491317,66848.50,0.1496,-0.418270,-22.6981,1246296.72,9721786.95,-0.772741,461292.97,20.50,1218766.52,9.50,187939.29,1058357.43,0.00,0.00,0.00,8683321.64,1038465.30,0.00,0.00,0.00,1077,523,82,8584.47,496819.94,-0.966029,0,1,0,1,0,1
1771600491861,66848.50,0.1496,-0.426040,-23.0760,645988.08,8143818.58,-0.853014,219047.61,22.50,1439420.74,0.50,6052.29,639935.79,0.00,0.00,0.00,4943347.24,3200471.35,0.00,0.00,0.00,1462,509,68,7464.67,365763.33,-0.959999,0,1,0,1,0,1
1771600492478,66848.50,0.1496,-0.433568,-23.4400,1750735.85,4430026.87,-0.433489,571135.19,18.50,985029.22,22.50,195628.21,1555107.65,0.00,0.00,0.00,1520872.34,2909154.53,0.00,0.00,0.00,588,443,46,7563.61,29681.26,-0.593844,1,0,0,1,0,0
1771600492994,66849.00,0.2992,-0.442448,-23.8669,1987554.12,885301.31,0.383678,543573.29,12.00,130289.18,15.00,446677.88,1540876.24,0.00,0.00,0.00,27657.48,857643.82,0.00,0.00,0.00,1123,523,40,7281.48,80272.50,-0.833669,0,0,1,0,0,0
1771600493524,66852.00,0.2992,-0.450097,-24.2324,2767090.31,1380633.29,0.334269,1302396.34,3.00,600806.13,20.00,2103172.26,663918.05,0.00,0.00,0.00,479441.27,901192.02,0.00,0.00,0.00,600,662,46,7301.53,178087.01,-0.921230,1,0,1,0,0,0
1771600494043,66853.50,0.1496,-0.455298,-24.4797,4915161.42,1999591.52,0.421645,1311546.66,1.50,600806.13,18.50,3645979.36,1269182.06,0.00,0.00,0.00,548536.67,1451054.85,0.00,0.00,0.00,534,662,61,7353.00,228239.38,-0.937579,0,0,1,0,0,0
1771600494592,66853.50,0.1496,-0.460246,-24.7141,1360138.90,3255848.04,-0.410683,345826.32,14.50,594783.44,17.50,526544.83,833594.07,0.00,0.00,0.00,1046441.20,2209406.83,0.00,0.00,0.00,1188,443,49,399.10,230551.44,-0.996544,0,0,0,1,0,0
1771600495199,66851.00,0.8975,-0.465081,-24.9423,1473808.83,4957044.55,-0.541644,414876.63,21.00,1032689.40,18.00,82154.44,1391654.38,0.00,0.00,0.00,997397.90,3959646.66,0.00,0.00,0.00,588,523,49,339.61,230551.44,-0.997058,0,1,0,1,0,1
1771600495740,66848.50,0.1496,-0.469048,-25.1288,2348745.95,5209054.78,-0.378458,425041.54,12.50,1280861.60,0.50,406313.05,1942432.91,0.00,0.00,0.00,3488296.23,1720758.55,0.00,0.00,0.00,538,509,47,33845.67,225152.13,-0.738641,0,0,0,1,0,0
1771600496268,66848.50,0.1496,-0.472759,-25.3029,3522136.52,1050337.96,0.540582,854332.15,0.50,467996.37,6.50,1342966.56,2179169.96,0.00,0.00,0.00,488454.89,561883.08,0.00,0.00,0.00,534,523,48,34884.50,175993.44,-0.669150,0,0,1,0,0,0
1771600496858,66849.50,0.1496,-0.475720,-25.4414,4444714.04,692554.19,0.730380,2008015.61,0.50,467996.37,5.50,2956647.94,1488066.10,0.00,0.00,0.00,468663.61,223890.58,0.00,0.00,0.00,600,523,16,54703.21,8179.40,0.739852,0,0,1,0,0,0
1771600497408,66867.50,0.1495,-0.476159,-25.4619,2207405.30,6437605.46,-0.489323,833707.30,18.50,1205684.46,15.50,265751.62,1941653.67,0.00,0.00,0.00,3237987.49,3199617.98,0.00,0.00,0.00,600,607,54,566794.18,10812.62,0.962561,0,0,0,1,0,0
1771600497943,66861.50,0.1496,-0.475836,-25.4468,87130.20,16671071.24,-0.989601,75220.61,22.50,3749972.41,3.50,90.93,87039.27,0.00,0.00,0.00,14675638.70,1995432.54,0.00,0.00,0.00,1188,523,53,574085.15,4804.54,0.983401,0,1,0,1,0,1
1771600498493,66839.50,0.1496,-0.477187,-25.5099,3870932.08,10158506.38,-0.448170,600317.19,18.50,1568613.92,11.50,1353367.78,2517564.30,0.00,0.00,0.00,1309084.50,8849421.88,0.00,0.00,0.00,0,544,81,540660.65,28366.93,0.900297,0,0,0,1,0,0
1771600499019,66839.50,0.1496,-0.477872,-25.5418,3290218.28,2452518.15,0.145871,534547.21,14.50,482278.46,16.50,1077734.13,2212484.15,0.00,0.00,0.00,180175.79,2272342.37,0.00,0.00,0.00,538,509,79,540559.04,39935.98,0.862407,0,0,1,0,0,0
1771600499562,66839.50,0.1496,-0.478214,-25.5578,4896700.81,1006780.79,0.658920,1558039.82,0.50,262800.44,30.50,2906736.74,1989964.07,0.00,0.00,0.00,434.50,215670.46,790675.82,0.00,0.00,1188,600,77,519441.44,40306.93,0.855982,1,0,1,0,0,0
1771600500138,66871.50,0.1495,-0.474610,-25.3895,1670397.74,4531624.26,-0.461338,638379.14,1.50,581635.97,11.50,1157505.87,512891.87,0.00,0.00,0.00,1603369.55,2928254.71,0.00,0.00,0.00,600,607,121,925782.65,49163.48,0.899146,0,0,0,1,0,0
1771600500665,66872.50,0.1495,-0.470629,-25.2031,2765457.37,4370692.25,-0.224944,747376.57,2.50,958117.92,18.50,1679046.88,1086410.49,0.00,0.00,0.00,1520008.50,2850683.75,0.00,0.00,0.00,600,1219,83,413691.68,48754.92,0.789144,0,0,0,1,0,0
1771600501190,66872.50,0.1495,-0.466378,-25.0033,3125010.43,1385122.12,0.385773,710921.72,2.50,299519.07,25.50,1886823.63,1238186.81,0.00,0.00,0.00,10582.35,953448.49,421091.28,0.00,0.00,600,1219,60,406361.27,52050.03,0.772911,1,0,1,0,0,0
1771600501751,66872.50,0.1495,-0.461823,-24.7886,1307335.43,4216080.62,-0.526621,635665.55,2.50,1159422.66,13.50,771598.14,535737.29,0.00,0.00,0.00,1680118.03,2535962.59,0.00,0.00,0.00,600,1219,56,408286.55,41373.58,0.815978,0,0,0,1,0,0
1771600502350,66872.50,0.1495,-0.456895,-24.5554,943728.85,5396064.15,-0.702284,635665.55,2.50,1211870.50,0.50,711333.78,232395.07,0.00,0.00,0.00,3741594.43,1654469.72,0.00,0.00,0.00,600,600,57,408888.41,34482.52,0.844453,0,0,0,1,0,0
1771600502929,66870.50,0.1495,-0.451908,-24.3186,988852.67,7699763.30,-0.772380,621380.78,0.50,3031327.96,0.50,637374.49,351478.18,0.00,0.00,0.00,6233224.58,1466538.72,0.00,0.00,0.00,600,443,30,58503.06,42487.79,0.158581,0,0,0,1,0,0
1771600503470,66870.50,0.1495,-0.446620,-24.0665,2668191.68,302628.57,0.796266,1185363.03,0.50,90576.32,13.50,1866917.97,801273.71,0.00,0.00,0.00,86240.53,216388.05,0.00,0.00,0.00,600,632,21,4158.11,53256.59,-0.855155,0,0,1,0,0,0
1771600503972,66874.50,1.0467,-0.441894,-23.8403,1748875.38,5776248.43,-0.535190,838781.01,3.50,1192054.29,14.50,1223622.94,525252.44,0.00,0.00,0.00,1406498.05,4369750.38,0.00,0.00,0.00,587,541,33,4405.55,53256.59,-0.847194,0,0,0,1,0,0
1771600504549,66882.50,0.1495,-0.437226,-23.6162,1561454.71,2972070.40,-0.311152,429144.09,4.50,466548.17,18.50,976316.53,585138.17,0.00,0.00,0.00,1240054.33,1732016.08,0.00,0.00,0.00,551,513,50,16184.97,47720.23,-0.493469,0,0,0,1,0,0
1771600505177,66882.50,0.1495,-0.432235,-23.3757,1310150.77,2392516.67,-0.292321,327226.20,0.50,605278.04,14.50,745593.17,564557.59,0.00,0.00,0.00,323213.06,2069303.61,0.00,0.00,0.00,0,1036,47,14239.63,34140.53,-0.411344,0,0,0,1,0,0
1771600505720,66887.50,0.1495,-0.426473,-23.0969,665807.12,3821973.82,-0.703280,249431.45,4.50,629414.02,14.50,532097.16,133709.96,0.00,0.00,0.00,2054249.02,1767724.79,0.00,0.00,0.00,0,1036,65,188932.69,33709.89,0.697184,0,0,0,1,0,0
1771600506276,66887.50,0.1495,-0.419909,-22.7780,2183124.28,2717683.06,-0.109076,642519.97,16.50,636558.85,12.50,337212.65,1845911.63,0.00,0.00,0.00,352102.00,2365581.06,0.00,0.00,0.00,587,513,72,187513.74,43923.41,0.620429,0,0,0,0,0,0
1771600506828,66887.50,0.1495,-0.411491,-22.3667,3131828.90,368571.55,0.789412,840895.34,0.50,80132.93,16.50,1483075.73,1648753.18,0.00,0.00,0.00,12657.94,355913.61,0.00,0.00,0.00,523,513,75,187513.74,44471.21,0.616603,0,0,1,0,0,0
1771600507356,66887.50,0.1495,-0.402192,-21.9096,920005.91,934946.89,-0.008055,203226.32,16.50,853033.37,0.50,134180.32,785825.59,0.00,0.00,0.00,863910.77,71036.12,0.00,0.00,0.00,587,1107,55,181623.74,41903.36,0.625071,0,0,0,0,0,0
1771600507872,66887.50,0.1495,-0.393243,-21.4669,2073730.28,641056.92,0.527730,465318.80,10.50,220842.61,19.50,330779.72,1742950.57,0.00,0.00,0.00,112575.36,528481.56,0.00,0.00,0.00,1036,513,76,334803.40,290235.40,0.071304,0,0,1,0,0,0
1771600508428,66887.50,0.1495,-0.384505,-21.0320,2706294.43,1824247.18,0.194689,456073.06,15.50,641315.66,13.50,458961.14,2247333.30,0.00,0.00,0.00,98254.95,1725992.23,0.00,0.00,0.00,600,513,50,159508.48,290197.94,-0.290611,0,0,1,0,0,0
1771600508978,66893.50,0.1495,-0.377706,-20.6918,2904082.63,3807883.67,-0.134655,366189.73,5.50,806164.47,16.50,1945242.82,958839.80,0.00,0.00,0.00,1338386.41,2469497.26,0.00,0.00,0.00,0,584,59,159808.83,289934.41,-0.289333,0,0,0,1,0,0
1771600509492,66893.50,0.1495,-0.373380,-20.4746,2904284.18,252754.16,0.839879,652774.67,0.50,86337.17,19.50,1324118.00,1580166.17,0.00,0.00,0.00,30872.01,221882.15,0.00,0.00,0.00,514,521,64,172414.35,305043.87,-0.277782,0,0,1,0,0,0
1771600510037,66914.50,0.1494,-0.366561,-20.1310,2905437.96,4828260.01,-0.248629,342234.39,20.50,965111.19,15.50,630759.65,2274678.31,0.00,0.00,0.00,1117476.18,3710783.83,0.00,0.00,0.00,567,1052,98,176586.50,313168.07,-0.278878,0,1,0,1,0,1
1771600510581,66916.00,0.2989,-0.359484,-19.7727,1011823.22,4615929.08,-0.640417,182206.97,27.00,752068.10,6.00,153931.15,344672.81,513219.26,0.00,0.00,1835537.27,2780391.81,0.00,0.00,0.00,2171,519,102,180879.17,313168.07,-0.267766,0,1,0,1,0,1
1771600511109,66917.00,0.2989,-0.352200,-19.4023,4844463.32,381150.18,0.854122,1508380.32,1.00,80045.32,15.00,2417959.56,2426503.76,0.00,0.00,0.00,42724.09,338426.09,0.00,0.00,0.00,0,610,72,22379.71,64809.29,-0.486639,0,0,1,0,0,0
1771600511646,66932.50,0.1494,-0.343084,-18.9363,3995681.51,5025649.45,-0.114170,2339453.79,15.50,1574862.44,20.50,560063.19,3435618.32,0.00,0.00,0.00,457341.49,4568307.96,0.00,0.00,0.00,0,1114,98,24166.64,64809.29,-0.456782,1,0,0,0,0,0
1771600512219,66932.50,0.1494,-0.333883,-18.4633,927793.59,4934434.88,-0.683467,171625.60,17.50,1060056.74,0.50,179469.82,748323.77,0.00,0.00,0.00,3298582.18,1635852.70,0.00,0.00,0.00,546,1082,81,11562.10,13274.25,-0.068937,0,0,0,1,0,0
1771600512787,66932.50,0.1494,-0.324596,-17.9832,325547.39,4801664.91,-0.873012,105991.95,20.50,1390202.43,0.50,25565.69,299981.70,0.00,0.00,0.00,3367517.38,1434147.53,0.00,0.00,0.00,0,1082,79,11465.77,6538.58,0.273667,0,1,0,1,0,1
1771600513431,66919.50,0.1494,-0.312875,-17.3736,2368533.22,14756090.01,-0.723377,513487.92,18.50,3802953.09,12.50,387112.61,1981420.61,0.00,0.00,0.00,6697401.06,8058688.95,0.00,0.00,0.00,519,610,67,3101.31,9083.59,-0.490959,0,0,0,1,0,0
1771600513816,66916.50,0.1494,-0.300797,-16.7411,2037939.83,4990881.45,-0.420119,359533.94,18.50,687124.59,21.50,452308.66,1585631.17,0.00,0.00,0.00,2112476.37,2878405.08,0.00,0.00,0.00,472,2164,89,217041.09,9128.43,0.919278,1,0,0,1,0,0
1771600514415,66916.50,0.1494,-0.287892,-16.0607,3228732.96,2546513.74,0.118128,595564.28,14.50,722701.39,20.50,1233144.13,1995588.83,0.00,0.00,0.00,244270.74,2302243.00,0.00,0.00,0.00,2146,546,88,216260.17,9187.31,0.918497,1,0,0,0,0,0
1771600515017,66918.00,0.5977,-0.274611,-15.3555,3524835.06,2938155.39,0.090775,557422.11,16.00,822731.37,19.00,1424456.07,2100378.99,0.00,0.00,0.00,76164.96,2861990.43,0.00,0.00,0.00,2146,546,64,234089.94,9167.23,0.924629,0,0,0,0,0,0
1771600515534,66921.50,0.1494,-0.260768,-14.6154,4098046.72,2015142.07,0.340723,557971.38,19.50,592794.23,16.50,2200139.61,1897907.11,0.00,0.00,0.00,109153.41,1905988.65,0.00,0.00,0.00,2146,2164,70,234857.48,36306.98,0.732214,0,0,1,0,0,0
1771600516055,66921.50,0.1494,-0.246761,-13.8614,29454.73,5571099.14,-0.989481,27099.66,0.50,1896063.55,0.50,27229.47,2225.26,0.00,0.00,0.00,4119199.65,1451899.50,0.00,0.00,0.00,529,519,73,236685.79,36306.98,0.734008,0,0,0,1,0,0
1771600516660,66904.50,0.1495,-0.234468,-13.1957,824258.06,15484297.79,-0.898917,130794.80,16.50,3103604.79,17.50,97196.25,727061.81,0.00,0.00,0.00,1454789.76,14029508.04,0.00,0.00,0.00,514,519,54,39460.12,45909.30,-0.075544,0,0,0,1,0,0
1771600517257,66904.00,0.2989,-0.222011,-12.5173,1183273.17,7513334.89,-0.727877,301624.77,20.00,1955772.31,1.00,3293.39,1179979.78,0.00,0.00,0.00,3757690.32,3755644.57,0.00,0.00,0.00,1587,513,55,26483.55,45941.40,-0.268662,0,1,0,1,0,1
1771600517857,66903.00,0.2989,-0.209445,-11.8293,328069.63,14421856.74,-0.955516,113683.85,27.00,6157213.92,1.00,712.47,152595.64,174761.52,0.00,0.00,11295428.11,3126428.63,0.00,0.00,0.00,600,513,55,26483.54,45941.40,-0.268662,0,1,0,1,0,1
1771600518415,66897.50,0.7474,-0.197292,-11.1607,673748.79,17526903.27,-0.925964,167961.75,21.50,5618395.84,4.50,93723.76,580025.03,0.00,0.00,0.00,13916400.86,3610502.41,0.00,0.00,0.00,600,1036,52,6021.58,13196.33,-0.373337,0,1,0,1,0,1
1771600518938,66895.50,0.1495,-0.186992,-10.5915,1899753.98,2831765.68,-0.196979,687322.17,16.50,811347.21,21.50,355966.47,1543787.51,0.00,0.00,0.00,516459.47,2315306.20,0.00,0.00,0.00,1036,521,51,7466.34,14258.62,-0.312649,1,0,0,1,0,0
1771600519474,66899.50,1.3453,-0.176174,-9.9915,2953661.19,3999935.94,-0.150465,754924.80,20.50,1079879.64,24.50,272818.46,2680842.73,0.00,0.00,0.00,213049.38,3786886.56,0.00,0.00,0.00,1036,519,43,7248.59,4458.73,0.238300,1,1,0,1,0,1
