ts,mid,spread_bps,trend_bps_per_sec,trend_angle_deg,bid_pressure_total_usd,ask_pressure_total_usd,pressure_imbalance,strongest_bid_usd,strongest_bid_dist_usd,strongest_ask_usd,strongest_ask_dist_usd,bid_p_0_10,bid_p_10_25,bid_p_25_50,bid_p_50_100,bid_p_100_200,ask_p_0_10,ask_p_10_25,ask_p_25_50,ask_p_50_100,ask_p_100_200,burst_count_3s,burst_buy_usd_3s,burst_sell_usd_3s,burst_imbalance_3s,target_ok_long,target_ok_short,pressure_ok_long,pressure_ok_short,in_long_hint,in_short_hint
1771599746738,67767.50,0.1476,0.945325,43.3901,2724257.94,1467979.76,0.299668,757792.89,18.50,482659.04,21.50,243571.22,2480686.72,0.00,0.00,0.00,325487.92,1082584.35,59907.49,0.00,0.00,53,93097.44,166409.68,-0.282506,1,0,1,0,1,0
1771599747275,67784.50,5.1634,0.902568,42.0684,5559114.82,3252495.31,0.261770,1692489.63,17.50,606416.47,34.50,0.00,4258651.85,1300462.97,0.00,0.00,0.00,1026155.05,2226340.26,0.00,0.00,57,93219.43,192200.44,-0.346791,1,0,1,0,1,0
1771599747775,67807.00,1.7697,0.864726,40.8508,5011379.78,3336812.94,0.200590,888120.36,10.00,630462.01,24.00,493173.16,3510784.55,1007422.08,0.00,0.00,2307.00,1121289.93,2213216.01,0.00,0.00,154,107386.50,224651.66,-0.353168,1,0,1,0,1,0
1771599748349,67812.50,0.1475,0.831185,39.7328,2853438.70,2079538.93,0.156883,857769.01,18.50,527335.67,11.50,768154.39,2085284.30,0.00,0.00,0.00,302149.33,1777389.60,0.00,0.00,0.00,147,106566.63,167754.00,-0.223051,0,0,1,0,0,0
1771599748872,67799.00,0.8850,0.800053,38.6616,1304579.27,7904085.36,-0.716663,248828.57,14.00,1292321.09,13.00,163162.33,1141416.94,0.00,0.00,0.00,3004546.85,4899538.51,0.00,0.00,0.00,187,101605.01,316756.22,-0.514271,0,0,0,1,0,0
1771599749384,67793.50,0.1475,0.768833,37.5543,6076257.67,8287684.08,-0.153957,1076629.72,13.50,1439746.41,18.50,1695265.12,4380992.55,0.00,0.00,0.00,965878.94,7321805.14,0.00,0.00,0.00,214,194212.10,332082.07,-0.261964,0,0,0,1,0,0
1771599749925,67790.50,0.4425,0.739062,36.4667,513852.79,10524270.53,-0.906895,178769.18,30.50,3835293.76,1.50,139652.71,109425.20,264774.88,0.00,0.00,6828734.06,3695536.47,0.00,0.00,0.00,203,110276.01,296041.49,-0.457193,0,1,0,1,0,0
1771599750501,67740.50,4.2810,0.705315,35.1959,3490784.03,2005091.22,0.270329,853985.68,33.50,412736.84,37.50,0.00,1329482.22,2161301.81,0.00,0.00,0.00,511500.36,1493590.85,0.00,0.00,154,113814.50,847181.33,-0.763132,1,1,1,0,1,0
1771599751114,67751.50,0.1476,0.672713,33.9292,971634.86,4114045.72,-0.617894,246794.35,35.50,997789.54,20.50,89896.09,157918.64,723820.12,0.00,0.00,1470469.44,2643576.28,0.00,0.00,0.00,145,124773.05,1327593.92,-0.828180,1,1,0,1,0,0
1771599751659,67739.00,0.5905,0.641760,32.6907,1640472.86,7275414.72,-0.632011,597505.09,18.00,1795309.13,9.00,6406.09,1249984.15,384082.62,0.00,0.00,3755663.15,3519751.57,0.00,0.00,0.00,156,178104.94,1212276.07,-0.743804,0,0,0,1,0,0
1771599752193,67724.50,0.1477,0.608699,31.3288,1558370.78,5854221.44,-0.579534,723135.29,18.50,843606.86,15.50,283488.99,1274881.79,0.00,0.00,0.00,2589069.98,3265151.46,0.00,0.00,0.00,104,84207.98,1197338.22,-0.868584,0,0,0,1,0,0
1771599752726,67724.50,0.1477,0.575368,29.9147,907095.77,3278511.35,-0.566564,679412.51,27.50,631718.85,15.50,91808.61,135708.79,679578.37,0.00,0.00,1305639.61,1833577.07,139294.68,0.00,0.00,106,84458.56,1198679.38,-0.868356,0,1,0,1,0,0
1771599753305,67696.00,0.5909,0.541997,28.4575,799854.81,5184286.43,-0.732675,264895.42,2.00,1033610.93,20.00,329463.03,77516.58,392875.20,0.00,0.00,186702.85,4997583.58,0.00,0.00,0.00,105,68993.53,678041.83,-0.815287,1,0,0,1,0,0
1771599753863,67695.50,0.1477,0.509545,27.0009,5807142.12,1262886.45,0.642749,1389699.62,13.50,279211.83,28.50,3234796.24,2572345.87,0.00,0.00,0.00,14684.62,968989.99,279211.83,0.00,0.00,105,114115.67,84485.32,0.149195,1,0,1,0,1,0
1771599754380,67700.50,0.1477,0.477780,25.5375,3032797.62,3027731.49,0.000836,522208.97,4.50,584679.90,5.50,2884487.32,97755.66,50554.64,0.00,0.00,814306.32,1631673.91,581751.26,0.00,0.00,104,101801.54,82368.04,0.105520,0,0,0,0,0,0
1771599754932,67700.50,0.1477,0.445990,24.0364,1366386.05,2393494.18,-0.273176,589449.01,30.50,580542.85,0.50,463086.14,1784.74,901515.17,0.00,0.00,691009.28,1702484.90,0.00,0.00,0.00,80,47614.37,51831.45,-0.042406,0,1,0,1,0,0
1771599755465,67694.50,0.1477,0.415469,22.5614,3658513.25,7239386.83,-0.328584,597071.65,12.50,1658886.27,5.50,949098.45,2709414.80,0.00,0.00,0.00,6607723.67,631663.17,0.00,0.00,0.00,97,107677.85,247844.49,-0.394255,0,0,0,1,0,0
1771599756009,67695.50,0.1477,0.389980,21.3048,7737691.15,980527.65,0.775062,3690701.61,0.50,337974.27,24.50,5427362.84,2310328.31,0.00,0.00,0.00,231569.85,564979.24,183978.55,0.00,0.00,77,217863.64,211232.82,0.015453,1,0,1,0,1,0
1771599756577,67699.50,0.1477,0.366229,20.1142,8262934.92,108021.36,0.974191,2410832.60,3.50,103249.13,19.50,5147460.88,3115474.05,0.00,0.00,0.00,1320.24,106701.12,0.00,0.00,0.00,125,172968.97,1036890.65,-0.714068,0,0,1,0,0,0
1771599757574,67699.50,0.1477,0.346303,19.1011,1141406.15,1647273.52,-0.181400,597421.65,14.50,450255.75,17.50,250422.03,890984.12,0.00,0.00,0.00,528293.18,1118980.34,0.00,0.00,0.00,121,174967.47,1027442.63,-0.708972,0,0,0,1,0,0
1771599758150,67694.50,0.1477,0.326598,18.0869,692782.20,8523680.01,-0.849664,230064.56,18.50,1821819.35,0.50,259442.16,433340.04,0.00,0.00,0.00,6845546.36,1678133.65,0.00,0.00,0.00,123,209801.32,853472.52,-0.605367,0,0,0,1,0,0
1771599758679,67694.50,0.1477,0.307642,17.1001,1502682.36,959660.48,0.220531,449884.09,16.50,474380.84,0.50,349371.92,1153310.44,0.00,0.00,0.00,746781.74,212878.75,0.00,0.00,0.00,112,149152.02,857363.57,-0.703627,0,0,1,0,0,0
1771599759307,67694.50,0.1477,0.288875,16.1127,123060.06,2958769.49,-0.920138,121756.46,0.50,1139578.31,0.50,122381.22,678.84,0.00,0.00,0.00,1430545.95,1528223.54,0.00,0.00,0.00,88,37690.75,852062.13,-0.915278,0,0,0,1,0,0
1771599760273,67647.50,0.1478,0.269713,15.0943,2131112.09,3203484.14,-0.201022,596739.45,15.50,481050.09,13.50,996293.80,774117.28,360701.00,0.00,0.00,872749.53,2252513.79,78220.82,0.00,0.00,95,115631.54,201492.38,-0.270749,0,0,0,1,0,0
1771599760788,67658.50,0.7390,0.250759,14.0772,10790945.53,3029565.97,0.561584,2495875.98,11.50,524966.83,28.50,4068740.16,6722205.37,0.00,0.00,0.00,60003.84,455929.31,2513632.81,0.00,0.00,92,113142.20,210067.19,-0.299883,1,0,1,0,1,0
1771599761344,67687.00,0.2955,0.236474,13.3046,1428571.48,1592691.35,-0.054322,243473.99,20.00,332277.34,27.00,691452.53,737118.95,0.00,0.00,0.00,22691.93,682844.00,887155.43,0.00,0.00,136,90782.69,516599.42,-0.701069,1,1,0,0,0,0
1771599761938,67694.50,0.1477,0.221560,12.4927,771485.44,4144863.44,-0.686155,129220.24,21.50,856799.46,19.50,261314.73,171112.46,339058.25,0.00,0.00,1041476.55,3103386.90,0.00,0.00,0.00,150,95073.75,522976.72,-0.692343,0,1,0,1,0,0
1771599762469,67694.50,0.1477,0.207286,11.7108,4966996.72,546802.98,0.801660,956925.09,0.50,253973.02,25.50,2212147.91,2754848.81,0.00,0.00,0.00,2083.78,214700.70,330018.50,0.00,0.00,157,94637.12,601525.45,-0.728118,1,0,1,0,1,0
1771599763077,67703.50,0.1477,0.193954,10.9765,2627722.54,2849502.56,-0.040491,345134.83,8.50,730257.00,21.50,2413813.99,136865.95,77042.60,0.00,0.00,1220574.37,1628928.19,0.00,0.00,0.00,125,29232.80,535845.84,-0.896535,1,0,0,0,0,0
1771599763608,67700.50,0.1477,0.180036,10.2060,244899.23,9721802.77,-0.950857,75600.55,37.50,3530152.90,2.50,49997.35,11737.62,183164.26,0.00,0.00,8273320.81,1448481.96,0.00,0.00,0.00,120,19218.87,508817.50,-0.927206,0,1,0,1,0,0
1771599764604,67656.50,0.1478,0.158475,9.0051,3406901.25,2402009.88,0.172991,697795.88,4.50,293400.27,33.50,1509625.52,1661084.61,236191.12,0.00,0.00,335749.74,439100.35,1627159.78,0.00,0.00,94,6523.92,219358.24,-0.942236,1,0,1,0,1,0
1771599765138,67664.50,2.5124,0.137003,7.8011,3710676.94,1585509.07,0.401264,1486589.73,8.50,490669.69,33.50,1598397.73,1148910.21,963369.00,0.00,0.00,9211.65,471064.58,1105232.84,0.00,0.00,112,22028.51,215110.31,-0.814214,1,0,1,0,1,0
1771599765714,67669.50,0.7389,0.115411,6.5834,2366357.26,2604118.01,-0.047835,596733.75,24.50,791724.35,26.50,673032.61,1688054.52,5270.13,0.00,0.00,235192.42,1250078.02,1118847.58,0.00,0.00,106,23789.28,127624.48,-0.685771,1,1,0,0,0,0
1771599766306,67667.50,0.1478,0.092981,5.3122,484220.64,3886750.36,-0.778438,214060.74,29.50,1192919.85,0.50,9009.18,114361.79,360849.67,0.00,0.00,1923168.44,1762780.09,200801.83,0.00,0.00,74,21004.03,56235.93,-0.456136,0,1,0,1,0,0
1771599766874,67667.50,0.1478,0.070553,4.0357,2719868.09,1897365.05,0.178138,766947.54,18.50,560347.88,0.50,10000.45,1257013.43,1452854.21,0.00,0.00,1091909.73,805455.31,0.00,0.00,0.00,78,51256.37,50481.29,0.007618,0,0,1,0,0,0
1771599767406,67665.00,0.8867,0.047784,2.7357,116541.77,3236774.43,-0.930492,60004.48,4.00,1179565.57,3.00,73253.78,41257.45,2030.54,0.00,0.00,1770897.96,1465876.47,0.00,0.00,0.00,58,51219.83,40670.54,0.114803,0,0,0,1,0,0
1771599767936,67642.50,0.1478,0.018797,1.0768,2363467.97,8892457.87,-0.580049,641766.85,8.50,4154190.18,20.50,826150.46,1537317.51,0.00,0.00,0.00,924732.15,7967725.73,0.00,0.00,0.00,73,53585.20,41848.31,0.122985,1,0,0,1,0,0
1771599768544,67633.50,0.1479,-0.014612,-0.8372,2526060.26,10632397.27,-0.616055,596607.10,16.50,3632296.00,7.50,48325.67,2477734.58,0.00,0.00,0.00,9546415.05,885979.26,200002.96,0.00,0.00,73,42716.62,15156.53,0.476215,0,0,0,1,0,0
1771599769071,67628.50,0.1479,-0.048667,-2.7862,1882407.86,6335505.33,-0.541877,308110.44,19.50,2335057.73,4.50,427466.79,1371384.44,83556.63,0.00,0.00,5837135.73,498369.60,0.00,0.00,0.00,151,1146239.65,35332.20,0.940195,0,0,0,1,0,0
